LBHB,FWHM_BHB,EW_BHB,LBHA,FWHM_BHA,EW_BHA,LOIII5007,EW_OIII5007,FWHM_OIII5007,LNHA,FWHM_NHA,EW_NHA,LNII6583,EW_NII6583,LSII6716,EW_SII6716,LSII6731,EW_SII6731,LOI6300,EW_OI6300,LNHB,EW_NHB,LFEII4570,L5100,RFeII
42.40748449318325,4035.1201368710413,62.28363646941916,43.05247782807581,4035.1201368710413,373.0694355746077,42.74250404604809,139.63687131084842,503.7778720963829,42.009440398514364,426.1205996790506,33.787202952728,41.73462331380021,17.944656765127775,41.56276898211289,12.331427467734628,41.51114272800545,10.9302866417575,41.36578715631755,7.424634817342333,41.425506660467356,6.492263355832615,40.87514501992533,44.295467347766454,0.027067106515369872
43.25094312289768,4001.867514207475,92.10668024756271,43.692401571244794,3644.6661456680768,384.8057167577962,42.70679374746883,27.607499602175807,571.0000114867288,42.534646550906174,557.3135843463314,26.76002378134403,41.80129256666591,4.944615327962093,41.360178451623895,1.8422829574264787,41.360178451623895,1.8378614472353347,41.27025599777213,1.3905068311243949,41.8328865205275,3.5175034103304617,41.73731755077117,44.960480783338134,0.027648267960362315
41.68945156486459,4022.799922517687,39.853034993072136,42.539310534460355,4022.799922517687,469.77172774783423,41.77818758627844,51.40123099832395,406.62836745813246,41.03482741557779,320.5364323692013,14.702925518937507,40.91672910969191,11.202254920644762,40.764838980454456,8.242872930607536,40.70762269749506,7.1991916159413885,40.77283183550874,7.503641621045794,40.89758145353157,6.435633285182238,40.333682918053604,43.76137972635839,0.03976717415845807
41.758984328788046,4036.4934759026014,69.56742092181317,42.328024035604344,4101.341820779503,429.32444389302816,41.347842093914906,28.36962980683463,387.71748292347746,41.42365769711779,311.50067247978086,53.50806889296752,41.072570762375534,23.972445661735968,40.73890108065064,11.508074416674313,40.420142308318965,5.541200813259184,40.20690375978766,3.0309260431492078,40.834453072704406,8.273792918990635,40.10223736129408,43.67928103104333,0.01976164217212581
42.03297114169745,4040.000081270799,104.4020300859522,42.364693247750566,2844.33843518675,373.2480499099104,41.16732490280239,14.956803328327641,379.1997114378628,40.89531942635147,253.43593952111732,12.665540441530736,40.76747021800689,9.435708543104663,40.26238376658291,3.0785863120750143,40.26238376658291,3.0674164316692614,39.872727865600986,1.1217499807378553,40.214437248797886,1.5855321425901885,40.83080046452734,43.68665178273621,0.05640885391071451
41.48024826126361,4011.5729820113206,96.39986617440589,42.01108655088128,2688.182105842175,545.106287241411,40.971029826208785,31.37863645451205,230.5012701980864,40.17870254708573,209.6455173373659,8.018574847939535,40.45259720398045,15.065787735759079,39.76943632509114,3.2620776343108155,39.76943632509114,3.2502417093908678,39.577012281271664,1.8718491703524067,39.81323825070945,2.075230876361279,40.399053700606295,43.16856142436075,0.07288136025720107
41.90149954718358,4033.518392265556,106.57022651611652,42.49539732135012,3314.047216002436,697.515189130457,41.43185644086174,38.04195111720369,318.987234633461,41.17020036124584,449.2688379283294,32.975144638303824,40.850083442162706,15.865354850703824,40.31985652056943,4.841867147387761,40.24611232598583,4.100139890402193,39.88985883472382,1.6140804667204522,40.426902881996476,3.5758494319322973,41.044808274228075,43.589279081116906,0.12465471947624887
40.853303795815506,4033.94844086975,59.44295738501446,41.71128337717804,3223.5697661480604,326.81341426180364,40.70204132018665,40.415622529360014,530.8918836144371,40.48260888398983,313.8712313388581,19.32755977640047,40.325057356059716,13.428523709096176,40.12379638454685,8.375828979909905,39.85299539939145,4.486062001025808,40.26528302015183,11.96749080622597,39.93004332271647,7.104601012579727,39.97193273505596,42.86634959946757,0.14532937376953892
41.6884907741767,4025.9156926852665,95.46076734923723,42.170407510923,3742.4432278056574,482.9827990289408,41.12299589214144,27.30612284142991,325.9771804001943,41.26500599029058,272.1447331104798,60.00537350963965,40.9429634847569,28.74270502624203,40.61980075614689,14.130414765449267,40.48342966028021,10.362959811416172,39.99612000768053,3.015672390855835,40.58962958973638,7.608582195041803,40.829793568851365,43.4445398323729,0.1240802881432905
42.86023583347456,4020.37943359129,91.43067499765264,43.370421419111956,4104.246540419224,457.7134099132047,42.02452531977516,14.01986685031414,677.0000136189633,41.68772120951096,595.6591559114919,9.503715497100105,41.40859872425671,4.997708730166174,41.10641804669425,2.571428073462603,41.10641804669425,2.5646336671383723,40.85088281551716,1.3155881279054251,41.121935512726864,1.670288939487724,42.23056559622741,44.57220183978113,0.21024160979205803
42.16330660634893,4017.801405158327,62.86706479673053,42.684596094713136,3341.887048434038,275.48513301693583,41.68761621727983,21.72815522047416,382.4065771037191,41.65513096056896,289.02765955505237,25.741451511557607,41.27919976739445,10.83183009375952,40.91421872349612,4.761610776999019,40.91421872349612,4.754167089689072,40.46795719957543,1.6236323397886925,41.02898660727712,4.614271930133562,41.492952712254855,44.04936717290804,0.19918254423329887
41.62192682967295,4017.40837172504,88.04403491987566,42.1861019239364,3033.1864778089466,537.7185735242969,41.33525162450993,47.89550236482664,279.5565590544058,40.981512055010384,268.4888419153708,33.59736123971707,40.686283041248736,17.118123497600145,40.39417837682704,9.039439267151039,40.25578380294999,6.5959433560606096,39.92085640613689,2.726211335319758,40.375262475128295,4.9951160538122386,40.889914581371954,43.40652035738971,0.16610692951018124
42.587916049322274,4001.361178097795,79.13584291299281,43.02085427916968,3536.7060708777485,279.91928576509537,42.433272299877856,57.15789397285369,432.15658418152003,41.69577709235009,341.6554742857514,13.235963394282848,41.38101418417947,6.422342597903889,41.02062361788687,2.829164460105427,40.990968812064345,2.6451722205474044,40.62697902542658,1.1068693743932227,41.16015510424454,2.9338718738036413,41.85003812795689,44.45514523764846,0.16655345145963346
42.558080507261906,4001.402062239206,120.37487364481044,42.98772068047359,2921.0004442267627,429.0379505571302,41.91099360604424,28.12417659252607,467.93955196397263,41.54149047183654,467.93955196397263,15.355554394826672,40.71387318117671,2.2837481582012606,40.71537204682952,2.3300047636047423,40.71537204682952,2.3267352620965136,40.67050832581017,2.012062395059224,40.94461625866893,2.9313764578393067,41.89648051928079,44.15986231743434,0.2015945183589498
41.647975083526454,4027.895698293067,50.51608761335198,42.072570234927774,3066.511700234687,166.63033267584888,41.30095255764257,23.207010362159554,529.0000106421022,40.63853628203431,304.15000230925597,6.133665789349524,40.68437540659376,6.816465375713654,40.115864556414344,1.8747497165517624,40.115864556414344,1.871869277912755,39.846920651818216,0.9624009319897252,39.63667485056986,0.49218624774743,41.082175070201295,43.63723299704847,0.25971707789864884
41.16447317345453,4019.7115102619923,52.396149502871644,41.86632922418557,3671.642049393853,440.7531548852281,41.170128575899774,55.83220445791393,350.7660380835276,40.811592667518575,409.7855650265103,38.749747145093295,40.67919518656874,28.713186515127074,40.18486301510945,9.517857997215506,40.053900501472356,7.067677224978023,39.99503045739613,5.51374480965889,40.06104268596141,4.132462156561033,40.63238793395493,43.165142335271476,0.26311448597028764
40.98475118403081,4022.369243054236,57.65817845504918,41.602490750143865,3004.5552901700744,398.364372235244,40.89691338939681,49.53967167440146,251.04821501855668,40.570295187301724,265.79484869913017,37.0045329762998,40.32346968196372,21.077030413526334,39.9996327940639,10.345763221936414,39.89597126367836,8.177696799180321,39.59431734121129,3.649111054140565,39.950352366606715,5.3309192065136655,40.393506781912066,42.92916169098992,0.2296072497170817
41.02982447669147,4009.356108158866,65.65851142217022,41.54612213522592,4009.356108158866,359.05018233980223,40.800055067114094,40.67220357969636,440.50326219523726,40.577495356740656,440.89557160076936,38.594762532602495,40.455108231085305,29.11663937156351,39.87232501045089,7.943672999107088,39.82894745857842,7.162509088482107,39.488673573514994,2.934746006788957,39.86974481466585,4.541626030149682,40.44718310639188,42.88492303659184,0.23406041510834066
42.55792661636633,4015.507422395359,103.01873129884605,42.982371797188044,3340.368344533573,377.9539168470397,42.02681887119788,31.53052729224273,406.96687135390886,41.51019737338968,380.1359606899979,12.75015270303495,41.02168722240521,4.151230179255381,40.238985267032135,0.6962353423820989,40.58545292026265,1.5487344213982368,40.51169594253479,1.2365194095595762,40.96918411080121,2.658074003941364,41.934872022480974,44.33047653652412,0.21881750120198046
42.38966844261825,4014.0151239344623,111.80538121690971,42.878426325588656,3764.659980588323,573.8350449493713,42.11078070404723,61.85161722485186,652.2181823152305,41.786643621520916,509.5606443858909,46.45199425495481,41.75123903037957,42.81537700668828,41.334166718972575,17.107665010688045,41.334166718972575,17.045594659924234,41.04639450118621,7.88168634726996,40.829355410914346,3.0771571419331605,41.77717651215381,44.01359532091553,0.21750030426590986
42.06682553020821,4007.5003993531623,57.84164245427122,42.333643710708905,4007.5003993531623,126.38054120413945,41.370315045876495,11.831360109510006,444.6000249819526,41.42877107927549,426.47259991120313,15.732856425023662,41.153185285881094,8.341070386032301,40.55399294053995,2.12815477895636,40.75227319774886,3.3556620083730566,39.94693074550037,0.5073656169641599,40.146366830344746,0.6946753950138367,41.439333787861074,44.00035418602104,0.22747247280953556
42.28189643067833,4004.331439707463,52.92718031606741,42.75838183138639,3194.3320938441716,208.37510310393986,41.87030835929368,21.13513980887711,470.07914791988304,41.70382457118263,432.5450597291678,18.377590390891275,41.35857974288233,8.299343487141856,40.878225520674974,2.8029462231925315,40.878225520674974,2.798078283658222,40.24621338849732,0.619819482802202,40.99861147722059,2.7567272815958126,41.75690683528596,44.244923882824544,0.2803018126213803
41.79555611981126,4034.569234600305,85.95604346282472,42.229289779327424,2936.542846997803,386.4916205177697,41.34199776001449,31.62991738337201,399.58765694159126,41.16094990517254,435.7987102137528,33.0217593656956,40.88503563809591,17.590004124909914,40.31248954339074,4.869785665880183,40.207838249586665,3.840506931232296,39.63991490844744,0.9282719144259436,40.6439372929779,6.029448498318564,41.3136875385189,43.5874859157249,0.29352251320617645
41.49701620781165,4012.4572330622495,37.846963101956376,42.25145203921785,4012.4572330622495,343.38930686736563,41.56574008515313,46.35698701376692,329.77572208459094,41.10770877884704,336.6558159477506,24.627537448815993,40.966232522446006,17.867944075164907,40.786456078754384,12.185574475801387,40.7401547272129,10.989886661838684,40.69890081852245,9.014855760465672,40.522146462045576,4.004413088251127,40.55461249421217,43.175147834506646,0.31316004624248245
42.169986092596815,4035.3081916670417,84.96703671522644,42.62953278158133,2576.243787648558,385.966513122695,42.34132997516196,130.29515839924255,282.7834420354946,41.97139962571822,320.3244373031211,84.78812317808648,40.889660538507975,7.058717280264622,41.03582867141376,10.19628082074604,41.03469305806311,10.203630693095032,40.962672620961655,7.797471064602183,41.35822289172381,12.937146285694384,41.280516489455024,43.61557611649105,0.2835287441281122
40.87377246379759,4027.155184931708,42.01396152180267,41.486714362917006,4027.155184931708,286.9759740862302,40.73691866810689,32.220319177960526,266.7030773039869,40.34837547764477,275.0129882819864,20.861073508616627,40.23820653711961,16.276001190775702,39.919913465798345,8.091790721320072,39.838069308389905,6.728224664143197,39.576246745671895,3.2894093351998785,39.486143615578435,1.7202627490533111,40.42010337022649,42.950005978375906,0.31493498321890473
41.85336104833984,4041.970590420796,80.28200895340571,42.42845356932136,4041.970590420796,502.5980031730992,41.551023455004774,42.076599950575385,346.5538956108461,41.354413765357975,396.1221561443296,42.398545173175776,41.177086431873285,28.34024637333301,40.858835057171724,14.085499324515364,40.75286928261393,11.079150773638752,40.36032430353952,4.010250412669841,40.49817822346589,3.5449115767633264,41.43018560343867,43.71396359468493,0.3386371136306833
42.07431298340666,4019.0278884031372,80.68315309310091,42.70948086487793,4019.0278884031372,580.0437475309353,41.9948508499718,70.64488609917042,327.93954090575284,41.85523339769534,374.7229388187279,81.16770799567419,41.898916952419576,90.17929533021507,40.61657293366215,4.874081861839624,40.61657293366215,4.893198332675246,40.9497762147471,9.393254706126651,41.005268047379616,6.8823685614886605,41.63676255620884,43.96442169424818,0.3269712529055235
41.56673721825901,4010.503173398839,48.59285168341493,42.064002144030965,4010.503173398839,254.400123893508,41.39061703904628,34.030803856519604,460.8399600906311,41.65297016793795,460.8399600906311,98.62234899331848,41.44346901306064,61.21448323165321,40.733463618095094,12.349199111743946,40.53622332262453,7.869162208277812,40.16026718208232,2.9569389339328387,41.00166709505085,13.21789395489356,41.154041665206044,43.661224894719545,0.3459588506297812
42.48494208519684,4031.9288800741992,38.4019492754161,43.28670590602646,4031.9288800741992,309.7420126417166,42.27750071729268,24.45548530510791,486.29588573642303,41.75795345579883,450.283967542239,9.16743133544142,41.74313995480515,8.860009035051709,41.11283439441868,2.113352990063632,41.05340692045175,1.8402682912429384,40.9427817298354,1.3627325992128956,39.78418717109207,0.07648888947164742,42.128881033315146,44.58963767552576,0.4162383858338757
42.5080564979234,4024.000080948631,106.90210032302002,43.14887259068042,3464.0000696833918,494.6630906904216,42.64898449784935,149.04760667849698,1911.9840833367007,41.77101951959619,376.89313464392416,20.723181733230238,40.2576462746656,0.635452643411919,41.37712125249697,8.390029356561573,41.37712125249697,8.388059954179884,41.18197613236091,5.314554259575249,41.11797563933689,4.35416998146329,42.09732448511557,44.18113017821837,0.381700664792498
42.24693333740639,4035.793784976922,48.12994233745361,42.728756230200474,3174.145558934327,243.11105390943013,41.80177161203771,18.156397893345748,349.38854922171066,41.36481164544402,275.79824330406603,10.516231097081702,41.2322245015336,7.74948741590266,40.760261281043945,2.7288085374868776,40.760261281043945,2.7189076687144453,40.581214323307975,1.6148296557783854,40.70189461432735,1.3720711044965932,41.909464266411966,44.236907584603614,0.41554222812261216
42.53992361448619,4042.6499542222773,111.84162902346348,42.9904947861756,4042.6499542222773,525.6354678383423,41.90110156387147,27.00047684490264,310.6480211025442,41.85155428506341,370.9859780091307,38.156994630467906,41.68754306458046,26.29922438601038,41.153185870311496,7.953270373568309,41.08646326871784,6.844679939236211,40.98381105950853,4.831488326196606,41.02980345216541,3.4539283317944585,42.19013999760462,44.29174786007026,0.4001993526262285
41.42364866545732,4018.6916524110216,78.43497296386785,41.93355456843478,3220.0510280413037,252.13713128002288,41.62959723051299,125.22914441515684,349.1552358271477,41.275252873003936,407.4713783133177,55.372802338814886,40.81833190456425,19.348428212480727,40.42665790295651,7.882258161949951,40.37618984320376,7.020309853528321,40.25021284945982,5.186097588607243,40.70449538267811,14.987139201435776,41.00818263298228,43.25749214644985,0.3905548845085263
41.95201618325533,4034.3853036716937,53.533956974032705,42.569112787508274,3055.000232053592,369.22612941208166,41.70978519964452,32.223628990600794,517.1876089710985,41.57034400970028,483.70584731766013,37.02743683974172,41.5159691182661,32.66997170742673,40.85102442767498,7.376789279066258,40.85102442767498,7.350024601566129,40.3871058353026,2.265423513072001,40.81644196170321,3.9179160314886112,41.62725579581422,43.89577641560238,0.4228740555874535
42.31927360449504,4018.691652410489,79.41659080649127,42.57711689999995,3661.852224501239,174.9385879451157,41.82644818491526,26.194102195403122,379.7791054182653,41.84488860376192,857.8971218263121,32.386109086887444,41.676442980799735,22.00066047006569,40.2081989028616,0.7541180745160323,40.59035079180671,1.819395857143892,40.08444067852336,0.5537369607913871,40.59507961667144,1.4954615439966257,42.01310438102626,44.17400797319747,0.4638890015803974
41.83077505606165,4008.924776351109,69.97488491369444,42.37856398400714,4008.924776351109,411.3780611799414,41.259257509590334,19.617092817331947,308.73588282815945,41.68079619813805,240.70823904871474,82.05278779849685,41.44327784631825,47.729291680202046,40.87645305265415,13.389063339551255,40.83515090491932,12.222162353628276,40.73682883293269,8.69332618066495,40.9445594973712,9.040170763115363,41.59230966912161,43.762220148893135,0.5132921371969921
42.81936882024355,4033.5336116547332,56.54519003992645,43.31928378409625,3280.570015863663,267.88458659135637,42.51955592889563,29.80245987362196,396.42965193827416,41.920001849083704,360.3989411985203,10.682325104516432,41.940213691551435,11.191225160542247,41.308210033220966,2.6784923449637086,41.308210033220966,2.6727516664637987,40.76211578074345,0.712838033446188,41.34815827091824,1.910667509938664,42.60127097586338,44.73953525865902,0.5441385092034875
42.20750276745683,4000.000080466443,77.70877519641486,42.866280882858355,2737.670528213903,346.6315296777878,42.19691668595782,75.51623719362205,1085.9576565939126,41.581294567948326,1412.3449301780374,17.983811789563006,41.26175261835389,8.61667671551345,41.48490534876455,14.404312328400486,41.48490534876455,14.404312328400486,40.90169679906432,3.760832401787333,41.47163931670227,14.276002427962249,41.928537633313816,44.02758137007852,0.5309224224263236
41.949849367331254,4020.40778240045,22.957809786318816,42.47708836048014,3349.4544384070973,128.7466498423927,41.2969147694524,5.367498329209362,507.7991532597448,41.48095961876592,408.2452533204361,12.989941499759293,41.280558827714025,8.18853866767482,40.84300051027721,3.1211265311936893,40.84300051027721,3.109802095140255,40.380280386855155,0.961151525016624,40.62899230338209,1.0966635003586191,41.76420688294486,44.26130849784492,0.5923975529671917
41.82428654856745,4013.2598488227704,66.0028195911975,42.503628769918386,3154.483633716687,458.59380979925066,41.795825601250506,63.98720311202039,325.3600346800667,41.73969499574,346.98678595148635,78.85607579167961,41.530849282275526,48.944517678984795,41.12690113697961,19.827866556620506,40.9353206758838,12.794540266048,40.6684045474923,6.3442425808511205,41.15690620733053,14.204065843943276,41.62308203274606,43.78180663808215,0.5854190208848599
41.82479533274793,4023.046240684458,46.293181165789655,42.104344759683,3483.4325105466137,104.6791016324915,41.633134070016816,30.488152709023208,467.08334176734917,41.612324597096936,474.403654926725,33.71387906582008,41.44037768345852,22.71422906225469,40.873555374695286,6.197069307000714,40.81305414821255,5.395066135370822,40.23328832543393,1.390776833354122,40.71842228396674,3.620119689131603,41.679979780494016,43.908759136189424,0.6776603099881541
41.22201208491364,4021.0981843868512,50.3271328622371,41.837690221192396,3050.0463088479537,378.51258663087776,40.83433591135415,21.793451472404794,387.2197179102699,41.16347306271866,189.98912155403502,79.95822914832758,40.85605005879553,39.63146834367959,40.467021601263966,16.84269971172476,38.80808854043124,0.3710894818172996,39.84510488429701,3.540747757119477,40.50405324813731,9.612654930926652,41.08950122813283,43.22481946394089,0.6454894421951364
